settlement_id	languages	names_ara_common	names_ara_common_other	names_ara_search	names_ara_translit	names_ara_translit_other	names_eng_common	names_eng_common_other	names_eng_search	names_eng_translit	names_eng_translit_other	region_URI	source	top_type	coordinates
BAYSH_425E173N_S	['ara', 'eng']	بيش	بيش	بيش					Baysh	Bayš	Bayš	Yaman_RE	cornuData	towns	[42.53617, 17.37689]
JAZAN_425E168N_S	['ara', 'eng']	جازان	جازان	جازان					Jazan	Ǧāzān	Ǧāzān	Yaman_RE	cornuData	towns	[42.55043, 16.89564]
JAZIRAKAMARAN_425E153N_R	['ara', 'eng']	جزيرة كمران	جزيرة كمران	جزيرة كمران					Jazira Kamaran	Ǧazīraŧ Kamarān	Ǧazīraŧ Kamarān	Yaman_RE	cornuData	regions	[42.56843, 15.36876]
JAZAN_427E169N_R	['ara', 'eng']	جازان	جازان	جازان					Jazan	Ǧāzān	Ǧāzān	Yaman_RE	cornuData	regions	[42.72032, 16.99054]
HIRDA_427E152N_R	['ara', 'eng']	الحردة	الحردة	الحردة					al-Hirda	al-Ḥirdaŧ	al-Ḥirdaŧ	Yaman_RE	cornuData	regions	[42.73173, 15.22479]
HIRDA_427E152N_S	['ara', 'eng']	الحردة	الحردة	الحردة					al-Hirda	al-Ḥirdaŧ	al-Ḥirdaŧ	Yaman_RE	cornuData	towns	[42.73173, 15.22479]
SHARJA_428E163N_S	['ara', 'eng']	الشرجة	الشرجة	الشرجة					al-Sharja	al-Šarǧaŧ	al-Šarǧaŧ	Yaman_RE	cornuData	towns	[42.80636, 16.32481]
URSH_428E169N_S	['ara', 'eng']	العرش	العرش	العرش					al-Ursh	al-ʿUrš	al-ʿUrš	Yaman_RE	cornuData	waystations	[42.82787, 16.96745]
KHASUF_428E166N_S	['ara', 'eng']	الخصوف	الخصوف	الخصوف					al-Khasuf	al-Ḫaṣūf	al-Ḫaṣūf	Yaman_RE	cornuData	towns	[42.88142, 16.67647]
MAWR_428E157N_S	['ara', 'eng']	مور	مور	مور					Mawr	Mawr	Mawr	Yaman_RE	cornuData	towns	[42.89942, 15.73119]
ITNA_429E148N_S	['ara', 'eng']	عطنة	عطنة	عطنة					Itna	ʿIṭnaŧ	ʿIṭnaŧ	Yaman_RE	cornuData	towns	[42.94507, 14.82308]
HAKAM_429E163N_R	['ara', 'eng']	حكم	حكم	حكم					Hakam	Ḥakam	Ḥakam	Yaman_RE	cornuData	regions	[42.94727, 16.37831]
WADIKHULAB_430E167N_W	['ara', 'eng']	وادي خلب	وادي خلب	وادي خلب					Wadi Khulab	Wādī Ḫulab	Wādī Ḫulab	Yaman_RE	cornuData	waters	[43.0017, 16.70128]
WADIMAWR_430E156N_W	['ara', 'eng']	وادي مور	وادي مور	وادي مور					Wadi Mawr	Wādī Mawr	Wādī Mawr	Yaman_RE	cornuData	waters	[43.01443, 15.67118]
GHALAFIQA_430E144N_S	['ara', 'eng']	غلافقة	غلافقة	غلافقة					Ghalafiqa	Ġalāfiqaŧ	Ġalāfiqaŧ	Yaman_RE	cornuData	towns	[43.03243, 14.44273]
HAYRAN_430E159N_R	['ara', 'eng']	حيران	حيران	حيران					Hayran	Ḥayrān	Ḥayrān	Yaman_RE	cornuData	regions	[43.03594, 15.96703]
SURDUD_430E151N_R	['ara', 'eng']	سردد	سردد، سردد	سردد					Surdud, Surdad	Surdud	Surdud, Surdad	Yaman_RE	cornuData	regions	[43.03638, 15.18964]
WADIHAYRAN_430E160N_W	['ara', 'eng']	وادي حيران	وادي حيران	وادي حيران					Wadi Hayran	Wādī Ḥayrān	Wādī Ḥayrān	Yaman_RE	cornuData	waters	[43.06403, 16.05227]
MAHJAM_430E152N_S	['ara', 'eng']	المهجم	المهجم	المهجم					al-Mahjam	al-Mahǧam	al-Mahǧam	Yaman_RE	cornuData	towns	[43.07237, 15.22352]
WADISURDUD_431E152N_W	['ara', 'eng']	وادي سردد	وادي سردد	وادي سردد					Wadi Surdud	Wādī Surdud	Wādī Surdud	Yaman_RE	cornuData	waters	[43.17773, 15.28451]
WADIRIMA_432E142N_W	['ara', 'eng']	وادي رماع	وادي رماع	وادي رماع					Wadi Rima	Wādī Rimāʿ	Wādī Rimāʿ	Yaman_RE	cornuData	waters	[43.25543, 14.26412]
RIMA_432E143N_R	['ara', 'eng']	رماع	رماع	رماع					Rima	Rimāʿ	Rimāʿ	Yaman_RE	cornuData	regions	[43.25806, 14.35515]
MUKHA_432E133N_S	['ara', 'eng']	مخا	مخا	مخا					Mukha	Muḫā	Muḫā	Yaman_RE	cornuData	towns	[43.26069, 13.32902]
ZABID_433E142N_S	['ara', 'eng']	زبيد	زبيد	زبيد					Zabid	Zabīd	Zabīd	Yaman_RE	cornuData	capitals	[43.32654, 14.20796]
MILHAN_434E153N_R	['ara', 'eng']	ملحان	ملحان	ملحان					Milhan	Milḥān	Milḥān	Yaman_RE	cornuData	regions	[43.40292, 15.3749]
WADIZABID_434E141N_W	['ara', 'eng']	وادي زبيد	وادي زبيد	وادي زبيد					Wadi Zabid	Wādī Zabīd	Wādī Zabīd	Yaman_RE	cornuData	waters	[43.4038, 14.15093]
HAYS_434E139N_S	['ara', 'eng']	حيس	حيس	حيس					Hays	Ḥays	Ḥays	Yaman_RE	cornuData	towns	[43.48282, 13.9314]
MANDAB_434E126N_R	['ara', 'eng']	المندب	المندب	المندب					al-Mandab	al-Mandab	al-Mandab	Yaman_RE	cornuData	regions	[43.4995, 12.6926]
MANDAB_434E126N_S	['ara', 'eng']	المندب	المندب	المندب					al-Mandab	al-Mandab	al-Mandab	Yaman_RE	cornuData	towns	[43.4995, 12.6926]
HAWZAN_435E150N_R	['ara', 'eng']	هوزان	هوزان	هوزان					Hawzan	Hawzān	Hawzān	Yaman_RE	cornuData	regions	[43.50125, 15.0801]
HAJUR_435E160N_R	['ara', 'eng']	حجور	حجور	حجور					Hajur	Ḥaǧūr	Ḥaǧūr	Yaman_RE	cornuData	regions	[43.51706, 16.00544]
QUFAA_435E137N_R	['ara', 'eng']	قفاعة	قفاعة	قفاعة					Qufaa	Qufāʿaŧ	Qufāʿaŧ	Yaman_RE	cornuData	regions	[43.58641, 13.78649]
JUBLAN_436E142N_R	['ara', 'eng']	جبلان	جبلان	جبلان					Jublan	Ǧublān	Ǧublān	Yaman_RE	cornuData	regions	[43.67157, 14.2788]
JUBLAN_436E142N_S	['ara', 'eng']	جبلان	جبلان	جبلان					Jublan	Ǧublān	Ǧublān	Yaman_RE	cornuData	towns	[43.67157, 14.2788]
QUDAM_436E158N_R	['ara', 'eng']	قدم	قدم، قدم	قدم					Qudam, Qudum	Qudam	Qudam, Qudum	Yaman_RE	cornuData	regions	[43.68913, 15.81462]
ARIQA_437E173N_S	['ara', 'eng']	عرقة	عرقة	عرقة					Ariqa	ʿAriqaŧ	ʿAriqaŧ	Yaman_RE	cornuData	waystations	[43.71306, 17.31174]
HARAZ_437E150N_R	['ara', 'eng']	حراز	حراز	حراز					Haraz	Ḥarāz	Ḥarāz	Yaman_RE	cornuData	regions	[43.71898, 15.06484]
UKHRUJ_437E153N_R	['ara', 'eng']	الأخروج	الأخروج	الأخروج					al-Ukhruj	al-Uḫrūǧ	al-Uḫrūǧ	Yaman_RE	cornuData	regions	[43.73654, 15.34103]
SADA_437E169N_S	['ara', 'eng']	صعدة	صعدة	صعدة					Sada	Ṣaʿdaŧ	Ṣaʿdaŧ	Yaman_RE	cornuData	towns	[43.76442, 16.9453]
HADUR_437E155N_R	['ara', 'eng']	حضور	حضور	حضور					Hadur	Ḥaḍūr	Ḥaḍūr	Yaman_RE	cornuData	regions	[43.78395, 15.52891]
WADIA_438E160N_R	['ara', 'eng']	وادعة	وادعة	وادعة					Wadia	Wādiʿaŧ	Wādiʿaŧ	Yaman_RE	cornuData	regions	[43.80678, 16.03244]
RAKB_438E133N_R	['ara', 'eng']	ركب	ركب	ركب					Rakb	Rakb	Rakb	Yaman_RE	cornuData	regions	[43.83575, 13.3854]
UNNA_438E140N_R	['ara', 'eng']	عنة	عنة	عنة					Unna	ʿUnnaŧ	ʿUnnaŧ	Yaman_RE	cornuData	regions	[43.88228, 14.00041]
SHIBAM_439E155N_S	['ara', 'eng']	شبام	شبام	شبام					Shibam	Šibām	Šibām	Yaman_RE	cornuData	villages	[43.90335, 15.51632]
ARA_439E126N_S	['ara', 'eng']	عارة	عارة	عارة					Ara	ʿĀraŧ	ʿĀraŧ	Yaman_RE	cornuData	villages	[43.91477, 12.66455]
JABALHIMYAR_439E138N_O	['ara', 'eng']	جبل حمير	جبل حمير	جبل حمير					Jabal Himyar	Ǧabal Ḥimyar	Ǧabal Ḥimyar	Yaman_RE	cornuData	sites	[43.94813, 13.88026]
BAWN_439E157N_R	['ara', 'eng']	بون	بون	بون					Bawn	Bawn	Bawn	Yaman_RE	cornuData	regions	[43.94901, 15.78083]
AMASHIYYA_439E165N_S	['ara', 'eng']	الأعمشية	الأعمشية	الأعمشية					al-Amashiyya	al-Aʿmašiyyaŧ	al-Aʿmašiyyaŧ	Yaman_RE	cornuData	waystations	[43.95032, 16.56721]
SHARAB_439E136N_R	['ara', 'eng']	شرعب	شرعب	شرعب					Sharab	Šarʿab	Šarʿab	Yaman_RE	cornuData	regions	[43.95691, 13.61931]
MASANI_439E155N_R	['ara', 'eng']	المصانع	المصانع	المصانع					al-Masani	al-Maṣāniʿ	al-Maṣāniʿ	Yaman_RE	cornuData	regions	[43.96174, 15.5805]
ATHAFIT_439E161N_S	['ara', 'eng']	أثافت	أثافت	أثافت					Athafit	Aṯāfit	Aṯāfit	Yaman_RE	cornuData	waystations	[43.97249, 16.11174]
MUDHAYKHIRA_439E137N_S	['ara', 'eng']	المذيخرة	المذيخرة	المذيخرة					al-Mudhaykhira	al-Muḏayḫiraŧ	al-Muḏayḫiraŧ	Yaman_RE	cornuData	towns	[43.97403, 13.78649]
SUHUL_440E141N_R	['ara', 'eng']	السحول	السحول	السحول					al-Suhul	al-Suḥūl	al-Suḥūl	Yaman_RE	cornuData	regions	[44.03504, 14.1937]
WADIMALAL_440E154N_R	['ara', 'eng']	واضع المعلل	واضع المعلل	واضع المعلل					Wadi al-Malal	Wāḍiʿ al-Maʿlal	Wāḍiʿ al-Maʿlal	Yaman_RE	cornuData	regions	[44.0447, 15.45244]
RAYDA_440E158N_S	['ara', 'eng']	الريدة	الريدة	الريدة					al-Rayda	al-Raydaŧ	al-Raydaŧ	Yaman_RE	cornuData	villages	[44.0447, 15.83194]
KHAYWAN_440E162N_R	['ara', 'eng']	خيوان	خيوان	خيوان					Khaywan	Ḫaywān	Ḫaywān	Yaman_RE	cornuData	regions	[44.06424, 16.29079]
KHAYWAN_440E162N_S	['ara', 'eng']	خيوان	خيوان	خيوان					Khaywan	Ḫaywān	Ḫaywān	Yaman_RE	cornuData	towns	[44.06424, 16.29079]
ALHAN_440E148N_R	['ara', 'eng']	ألهان	ألهان	ألهان					Alhan	Alhān	Alhān	Yaman_RE	cornuData	regions	[44.07982, 14.80399]
WADISUHUL_440E142N_W	['ara', 'eng']	وادي سحول	وادي سحول	وادي سحول					Wadi Suhul	Wādī Suḥūl	Wādī Suḥūl	Yaman_RE	cornuData	waters	[44.08509, 14.2537]
DHUBHAN_441E132N_R	['ara', 'eng']	ذبحان	ذبحان	ذبحان					Dhubhan	Ḏubḥān	Ḏubḥān	Yaman_RE	cornuData	regions	[44.10309, 13.23247]
BAWSHAN_441E157N_R	['ara', 'eng']	بوشان	بوشان	بوشان					Bawshan	Bawšān	Bawšān	Yaman_RE	cornuData	regions	[44.11406, 15.70742]
HAMDAN_441E155N_R	['ara', 'eng']	همدان	همدان	همدان					Hamdan	Hamdān	Hamdān	Yaman_RE	cornuData	regions	[44.12811, 15.57151]
NAIT_441E158N_S	['ara', 'eng']	ناعط	ناعط	ناعط					Nait	Nāʿiṭ	Nāʿiṭ	Yaman_RE	cornuData	waystations	[44.14391, 15.83563]
SAKASIK_441E136N_R	['ara', 'eng']	السكاسك	السكاسك	السكاسك					al-Sakasik	al-Sakāsik	al-Sakāsik	Yaman_RE	cornuData	regions	[44.1742, 13.66709]
JANAD_441E136N_R	['ara', 'eng']	الجند	الجند	الجند					al-Janad	al-Ǧanad	al-Ǧanad	Yaman_RE	cornuData	regions	[44.17508, 13.69225]
JANAD_441E136N_S	['ara', 'eng']	الجند	الجند	الجند					al-Janad	al-Ǧanad	al-Ǧanad	Yaman_RE	cornuData	towns	[44.17508, 13.69225]
THUJJA_441E139N_S	['ara', 'eng']	الثجة	الثجة	الثجة					al-Thujja	al-Ṯuǧǧaŧ	al-Ṯuǧǧaŧ	Yaman_RE	cornuData	capitals	[44.17683, 13.97911]
THUJJA_441E139N_R	['ara', 'eng']	الثجة	الثجة	الثجة					al-Thujja	al-Ṯuǧǧaŧ	al-Ṯuǧǧaŧ	Yaman_RE	cornuData	regions	[44.17683, 13.97911]
SANA_442E153N_S	['ara', 'eng']	صنعاء	صنعاء	صنعاء					Sana	Ṣanʿāʾ	Ṣanʿāʾ	Yaman_RE	cornuData	capitals	[44.20186, 15.37373]
HAQL_442E142N_R	['ara', 'eng']	الحقل	الحقل	الحقل					al-Haql	al-Ḥaql	al-Ḥaql	Yaman_RE	cornuData	regions	[44.23214, 14.25242]
RUHABA_442E154N_R	['ara', 'eng']	رحابة	رحابة	رحابة					Ruhaba	Ruḥābaŧ	Ruḥābaŧ	Yaman_RE	cornuData	regions	[44.25892, 15.45562]
GHUDAR_442E158N_R	['ara', 'eng']	الغدر	الغدر	الغدر					al-Ghudar	al-Ġudar	al-Ġudar	Yaman_RE	cornuData	regions	[44.26507, 15.88071]
URF_442E150N_S	['ara', 'eng']	العرف	العرف	العرف					al-Urf	al-ʿUrf	al-ʿUrf	Yaman_RE	cornuData	towns	[44.27297, 15.09101]
KHASHAB_443E156N_R	['ara', 'eng']	خشب	خشب	خشب					Khashab	Ḫašab	Ḫašab	Yaman_RE	cornuData	regions	[44.34672, 15.62405]
MARMAL_443E155N_R	['ara', 'eng']	مرمل	مرمل	مرمل					Marmal	Marmal	Marmal	Yaman_RE	cornuData	regions	[44.36603, 15.56063]
ANS_443E144N_R	['ara', 'eng']	عنس	عنس	عنس					Ans	ʿAns	ʿAns	Yaman_RE	cornuData	regions	[44.37788, 14.43955]
ZAFAR_443E142N_S	['ara', 'eng']	ظفار	ظفار	ظفار					Zafar	Ẓafār	Ẓafār	Yaman_RE	cornuData	towns	[44.38227, 14.23881]
MAYTAM_443E138N_R	['ara', 'eng']	ميتم	ميتم	ميتم					Maytam	Maytam	Maytam	Yaman_RE	cornuData	regions	[44.38842, 13.89347]
ARHAB_443E158N_R	['ara', 'eng']	أرحب	أرحب	أرحب					Arhab	Arḥab	Arḥab	Yaman_RE	cornuData	regions	[44.39237, 15.82412]
DHIMAR_443E145N_R	['ara', 'eng']	ذمار	ذمار	ذمار					Dhimar	Ḏimār	Ḏimār	Yaman_RE	cornuData	regions	[44.3972, 14.56364]
DHIMAR_443E145N_S	['ara', 'eng']	ذمار	ذمار	ذمار					Dhimar	Ḏimār	Ḏimār	Yaman_RE	cornuData	towns	[44.3972, 14.56364]
YAHSIB_444E142N_R	['ara', 'eng']	يحصب	يحصب	يحصب					Yahsib	Yaḥṣib	Yaḥṣib	Yaman_RE	cornuData	regions	[44.41651, 14.21583]
WADIKHARID_444E159N_W	['ara', 'eng']	وادي الخارد	وادي الخارد	وادي الخارد					Wadi al-Kharid	Wādī al-Ḫārid	Wādī al-Ḫārid	Yaman_RE	cornuData	waters	[44.43363, 15.95585]
MAAFIR_445E132N_R	['ara', 'eng']	المعافر	المعافر	المعافر					al-Maafir	al-Maʿāfir	al-Maʿāfir	Yaman_RE	cornuData	regions	[44.52977, 13.22221]
HUJRWA-BADR_445E139N_R	['ara', 'eng']	هجر وبدر	هجر وبدر	هجر وبدر					Hujr wa-Badr	Huǧr wa-Badr	Huǧr wa-Badr	Yaman_RE	cornuData	regions	[44.56313, 13.90626]
RUAYN_445E144N_R	['ara', 'eng']	رعين	رعين	رعين					Ruayn	Ruʿayn	Ruʿayn	Yaman_RE	cornuData	regions	[44.59298, 14.42424]
MAKHNAQ_446E128N_S	['ara', 'eng']	المخنق	المخنق	المخنق					al-Makhnaq	al-Maḫnaq	al-Maḫnaq	Yaman_RE	cornuData	villages	[44.60835, 12.8341]
DHUJURRA_446E154N_R	['ara', 'eng']	ذو جرة	ذو جرة	ذو جرة					Dhu Jurra	Ḏū Ǧurraŧ	Ḏū Ǧurraŧ	Yaman_RE	cornuData	regions	[44.64961, 15.40346]
YAM_446E159N_R	['ara', 'eng']	يام	يام	يام					Yam	Yām	Yām	Yaman_RE	cornuData	regions	[44.67244, 15.92968]
KHAWLAN_446E152N_R	['ara', 'eng']	الخولان	الخولان	الخولان					al-Khawlan	al-Ḫawlān	al-Ḫawlān	Yaman_RE	cornuData	regions	[44.69438, 15.28324]
BADR_447E138N_R	['ara', 'eng']	بدر	بدر	بدر					Badr	Badr	Badr	Yaman_RE	cornuData	regions	[44.72906, 13.87387]
DAMTH_447E141N_R	['ara', 'eng']	دمث	دمث	دمث					Damth	Damṯ	Damṯ	Yaman_RE	cornuData	regions	[44.74355, 14.16433]
DAMTH_447E141N_S	['ara', 'eng']	دمث	دمث	دمث					Damth	Damṯ	Damṯ	Yaman_RE	cornuData	towns	[44.74355, 14.16433]
THATWA-RADA_447E144N_R	['ara', 'eng']	ثات ورداع	ثات ورداع	ثات ورداع					That wa-Rada	Ṯāt wa-Radāʿ	Ṯāt wa-Radāʿ	Yaman_RE	cornuData	regions	[44.76857, 14.4846]
JAWFHAMDAN_448E155N_R	['ara', 'eng']	جوف همدان	جوف همدان	جوف همدان					Jawf Hamdan	Ǧawf Hamdān	Ǧawf Hamdān	Yaman_RE	cornuData	regions	[44.81642, 15.59445]
NASAFAN_448E140N_R	['ara', 'eng']	نسفان	نسفان	نسفان					Nasafan	Nasafān	Nasafān	Yaman_RE	cornuData	regions	[44.8432, 14.02916]
RADA_448E144N_S	['ara', 'eng']	رداع	رداع	رداع					Rada	Radāʿ	Radāʿ	Yaman_RE	cornuData	towns	[44.84407, 14.42679]
KAHLAN_448E139N_R	['ara', 'eng']	كحلان	كحلان	كحلان					Kahlan	Kaḥlān	Kaḥlān	Yaman_RE	cornuData	regions	[44.85637, 13.96335]
LAHJ_448E130N_S	['ara', 'eng']	لحج	لحج، لهج	لحج					Lahj, Lahj	Laḥǧ	Laḥǧ, Lahǧ	Yaman_RE	cornuData	towns	[44.86953, 13.06747]
ABYAYN_449E131N_S	['ara', 'eng']	أبياين	أبياين	أبياين					Abyayn	Abyāyn	Abyāyn	Yaman_RE	cornuData	capitals	[44.96348, 13.14229]
ABYAYN_449E131N_R	['ara', 'eng']	أبياين	أبياين	أبياين					Abyayn	Abyāyn	Abyāyn	Yaman_RE	cornuData	regions	[44.96348, 13.14229]
RADA_449E143N_R	['ara', 'eng']	رداع	رداع	رداع					Rada	Radāʿ	Radāʿ	Yaman_RE	cornuData	regions	[44.99684, 14.38257]
ADAN_450E127N_S	['ara', 'eng']	عدن	عدن	عدن					Adan	ʿAdan	ʿAdan	Yaman_RE	cornuData	towns	[45.03942, 12.79365]
AKHILLA_451E132N_R	['ara', 'eng']	أخلة	أخلة	أخلة					Akhilla	Aḫillaŧ	Aḫillaŧ	Yaman_RE	cornuData	regions	[45.17945, 13.2032]
YAFI_452E133N_R	['ara', 'eng']	يافع	يافع	يافع					Yafi	Yāfiʿ	Yāfiʿ	Yaman_RE	cornuData	regions	[45.269, 13.36042]
SABA_453E154N_R	['ara', 'eng']	سباء	سباء	سباء					Saba	Sabāʾ	Sabāʾ	Yaman_RE	cornuData	regions	[45.33616, 15.40854]
MARIB_454E155N_S	['ara', 'eng']	مأرب	مأرب	مأرب					Marib	Maʾrib	Maʾrib	Yaman_RE	cornuData	capitals	[45.439, 15.55742]
MARIB_454E155N_R	['ara', 'eng']	مأرب	مأرب	مأرب					Marib	Maʾrib	Maʾrib	Yaman_RE	cornuData	regions	[45.439, 15.55742]
JAWFMURAD_454E151N_R	['ara', 'eng']	جوف مراد	جوف مراد	جوف مراد					Jawf Murad	Ǧawf Murād	Ǧawf Murād	Yaman_RE	cornuData	regions	[45.44152, 15.10298]
SARW_455E139N_R	['ara', 'eng']	السرو	السرو	السرو					al-Sarw	al-Sarw	al-Sarw	Yaman_RE	cornuData	regions	[45.58857, 13.98039]
DATHINA_458E138N_R	['ara', 'eng']	دثينة	دثينة	دثينة					Dathina	Daṯīnaŧ	Daṯīnaŧ	Yaman_RE	cornuData	regions	[45.89739, 13.81354]
SHIBAM_485E159N_S	['ara', 'eng']	شبام	شبام	شبام					Shibam	Šibām	Šibām	Yaman_RE	cornuData	towns	[48.57208, 15.92483]
KINDAWASAKUN_486E153N_R	['ara', 'eng']	كندة و سكون	كندة و سكون	كندة و سكون					Kinda wa Sakun	Kindaŧ wa Sakūn	Kindaŧ wa Sakūn	Yaman_RE	cornuData	regions	[48.67779, 15.30551]
MAHRA_502E151N_R	['ara', 'eng']	مهرة	مهرة	مهرة					Mahra	Mahraŧ	Mahraŧ	Yaman_RE	cornuData	regions	[50.21937, 15.14685]
ROUTPOINT1206_000W357N_O	['ara', 'eng']	RoutPoint1206	RoutPoint1206	RoutPoint1206					RoutPoint1206	RoutPoint1206	RoutPoint1206	Maghrib_RE	cornuData	xroads	[-0.02807, 35.75813]
ROUTPOINT1202_005W327N_O	['ara', 'eng']	RoutPoint1202	RoutPoint1202	RoutPoint1202					RoutPoint1202	RoutPoint1202	RoutPoint1202	Maghrib_RE	cornuData	xroads	[-0.59001, 32.74875]
ROUTPOINT1207_023W350N_O	['ara', 'eng']	RoutPoint1207	RoutPoint1207	RoutPoint1207					RoutPoint1207	RoutPoint1207	RoutPoint1207	Maghrib_RE	cornuData	xroads	[-2.38493, 35.08397]
ROUTPOINT1208_027W345N_O	['ara', 'eng']	RoutPoint1208	RoutPoint1208	RoutPoint1208					RoutPoint1208	RoutPoint1208	RoutPoint1208	Maghrib_RE	cornuData	xroads	[-2.71334, 34.56086]
ROUTPOINT1411_030W367N_O	['ara', 'eng']	RoutPoint1411	RoutPoint1411	RoutPoint1411					RoutPoint1411	RoutPoint1411	RoutPoint1411	Andalus_RE	cornuData	xroads	[-3.02432, 36.78321]
ROUTPOINT1408_037W373N_O	['ara', 'eng']	RoutPoint1408	RoutPoint1408	RoutPoint1408					RoutPoint1408	RoutPoint1408	RoutPoint1408	Andalus_RE	cornuData	xroads	[-3.7203, 37.36682]
ROUTPOINT1209_038W351N_O	['ara', 'eng']	RoutPoint1209	RoutPoint1209	RoutPoint1209					RoutPoint1209	RoutPoint1209	RoutPoint1209	Maghrib_RE	cornuData	xroads	[-3.84972, 35.18225]
ROUTPOINT1210_038W342N_O	['ara', 'eng']	RoutPoint1210	RoutPoint1210	RoutPoint1210					RoutPoint1210	RoutPoint1210	RoutPoint1210	Maghrib_RE	cornuData	xroads	[-3.85483, 34.27893]
ROUTPOINT1407_040W374N_O	['ara', 'eng']	RoutPoint1407	RoutPoint1407	RoutPoint1407					RoutPoint1407	RoutPoint1407	RoutPoint1407	Andalus_RE	cornuData	xroads	[-4.07548, 37.47858]
ROUTPOINT1406_044W377N_O	['ara', 'eng']	RoutPoint1406	RoutPoint1406	RoutPoint1406					RoutPoint1406	RoutPoint1406	RoutPoint1406	Andalus_RE	cornuData	xroads	[-4.45404, 37.708]
ROUTPOINT1409_047W378N_O	['ara', 'eng']	RoutPoint1409	RoutPoint1409	RoutPoint1409					RoutPoint1409	RoutPoint1409	RoutPoint1409	Andalus_RE	cornuData	xroads	[-4.71391, 37.83949]
ROUTPOINT1410_047W378N_O	['ara', 'eng']	RoutPoint1410	RoutPoint1410	RoutPoint1410					RoutPoint1410	RoutPoint1410	RoutPoint1410	Andalus_RE	cornuData	xroads	[-4.78494, 37.85724]
ROUTPOINT1404_049W375N_O	['ara', 'eng']	RoutPoint1404	RoutPoint1404	RoutPoint1404					RoutPoint1404	RoutPoint1404	RoutPoint1404	Andalus_RE	cornuData	xroads	[-4.96388, 37.55276]
ROUTPOINT1201_051W336N_O	['ara', 'eng']	RoutPoint1201	RoutPoint1201	RoutPoint1201					RoutPoint1201	RoutPoint1201	RoutPoint1201	Maghrib_RE	cornuData	xroads	[-5.18383, 33.62795]
ROUTPOINT1405_051W375N_O	['ara', 'eng']	RoutPoint1405	RoutPoint1405	RoutPoint1405					RoutPoint1405	RoutPoint1405	RoutPoint1405	Andalus_RE	cornuData	xroads	[-5.18598, 37.50854]
ROUTPOINT1416_052W384N_O	['ara', 'eng']	RoutPoint1416	RoutPoint1416	RoutPoint1416					RoutPoint1416	RoutPoint1416	RoutPoint1416	Andalus_RE	cornuData	xroads	[-5.26376, 38.48401]
ROUTPOINT1415_053W383N_O	['ara', 'eng']	RoutPoint1415	RoutPoint1415	RoutPoint1415					RoutPoint1415	RoutPoint1415	RoutPoint1415	Andalus_RE	cornuData	xroads	[-5.31816, 38.30589]
ROUTPOINT1211_053W341N_O	['ara', 'eng']	RoutPoint1211	RoutPoint1211	RoutPoint1211					RoutPoint1211	RoutPoint1211	RoutPoint1211	Maghrib_RE	cornuData	xroads	[-5.32758, 34.16618]
ROUTPOINT1401_053W362N_O	['ara', 'eng']	RoutPoint1401	RoutPoint1401	RoutPoint1401					RoutPoint1401	RoutPoint1401	RoutPoint1401	Andalus_RE	cornuData	xroads	[-5.35593, 36.26656]
ROUTPOINT1403_057W376N_O	['ara', 'eng']	RoutPoint1403	RoutPoint1403	RoutPoint1403					RoutPoint1403	RoutPoint1403	RoutPoint1403	Andalus_RE	cornuData	xroads	[-5.7264, 37.60122]
ROUTPOINT1402_057W367N_O	['ara', 'eng']	RoutPoint1402	RoutPoint1402	RoutPoint1402					RoutPoint1402	RoutPoint1402	RoutPoint1402	Andalus_RE	cornuData	xroads	[-5.79474, 36.78537]
ROUTPOINT1412_059W389N_O	['ara', 'eng']	RoutPoint1412	RoutPoint1412	RoutPoint1412					RoutPoint1412	RoutPoint1412	RoutPoint1412	Andalus_RE	cornuData	xroads	[-5.98896, 38.94278]
ROUTPOINT1413_065W397N_O	['ara', 'eng']	RoutPoint1413	RoutPoint1413	RoutPoint1413					RoutPoint1413	RoutPoint1413	RoutPoint1413	Andalus_RE	cornuData	xroads	[-6.56085, 39.74353]
ROUTPOINT1414_066W395N_O	['ara', 'eng']	RoutPoint1414	RoutPoint1414	RoutPoint1414					RoutPoint1414	RoutPoint1414	RoutPoint1414	Andalus_RE	cornuData	xroads	[-6.62559, 39.53718]
ROUTPOINT1417_005E407N_O	['ara', 'eng']	RoutPoint1417	RoutPoint1417	RoutPoint1417					RoutPoint1417	RoutPoint1417	RoutPoint1417	Andalus_RE	cornuData	xroads	[0.54908, 40.78294]
ROUTPOINT1204_010E353N_O	['ara', 'eng']	RoutPoint1204	RoutPoint1204	RoutPoint1204					RoutPoint1204	RoutPoint1204	RoutPoint1204	Maghrib_RE	cornuData	xroads	[1.05376, 35.36942]
ROUTPOINT1205_011E359N_O	['ara', 'eng']	RoutPoint1205	RoutPoint1205	RoutPoint1205					RoutPoint1205	RoutPoint1205	RoutPoint1205	Maghrib_RE	cornuData	xroads	[1.11796, 35.99891]
ROUTPOINT1203_011E353N_O	['ara', 'eng']	RoutPoint1203	RoutPoint1203	RoutPoint1203					RoutPoint1203	RoutPoint1203	RoutPoint1203	Maghrib_RE	cornuData	xroads	[1.16626, 35.31427]
ROUTPOINT1216_100E356N_O	['ara', 'eng']	RoutPoint1216	RoutPoint1216	RoutPoint1216					RoutPoint1216	RoutPoint1216	RoutPoint1216	Maghrib_RE	cornuData	xroads	[10.08173, 35.62546]
